data,medicamento_id,consumo_unidades,estoque_disponivel,entradas_unidades,ocupacao_leitos_pct,atendimentos_ps,temperatura_media,chuva_mm,casos_dengue_regiao,feriado
2023-12-16,hidrocortisona_inj,20.0,52.35714285714272,0.0,37.2,67,27.0,0.2,8.285714285714286,False
2023-12-17,hidrocortisona_inj,26.0,485.3571428571427,459.0,37.1,62,27.3,0.6,7.0,False
2023-12-18,hidrocortisona_inj,22.0,463.3571428571427,0.0,29.9,41,27.3,1.2,7.0,False
2023-12-19,hidrocortisona_inj,25.0,438.3571428571427,0.0,41.5,73,26.7,6.7,7.0,False
2023-12-20,hidrocortisona_inj,21.0,417.3571428571427,0.0,35.1,66,26.6,7.3,7.0,False
2023-12-21,hidrocortisona_inj,30.0,387.3571428571427,0.0,41.6,56,27.0,8.9,7.0,False
2023-12-22,hidrocortisona_inj,23.0,364.3571428571427,0.0,35.1,59,27.4,0.8,7.0,False
2023-12-23,hidrocortisona_inj,30.0,334.3571428571427,0.0,42.1,103,26.6,1.4,7.0,False
2023-12-24,hidrocortisona_inj,27.0,307.3571428571427,0.0,26.0,47,27.0,0.6,8.142857142857142,False
2023-12-25,hidrocortisona_inj,33.0,274.3571428571427,0.0,42.6,103,27.6,1.5,8.142857142857142,True
2023-12-26,hidrocortisona_inj,26.0,248.35714285714272,0.0,35.6,63,27.3,3.1,8.142857142857142,False
2023-12-27,hidrocortisona_inj,17.0,231.35714285714272,0.0,36.5,67,27.7,0.8,8.142857142857142,False
2023-12-28,hidrocortisona_inj,28.0,203.35714285714272,0.0,26.0,41,27.4,0.5,8.142857142857142,False
2023-12-29,hidrocortisona_inj,26.0,177.35714285714272,0.0,41.9,58,27.5,0.1,8.142857142857142,False
2023-12-30,hidrocortisona_inj,25.0,152.35714285714272,0.0,37.1,61,27.8,0.0,8.142857142857142,False
2023-12-31,hidrocortisona_inj,28.0,124.35714285714272,0.0,41.3,71,28.0,1.3,12.857142857142858,False
2024-01-01,hidrocortisona_inj,28.0,563.8571428571427,467.5,57.1,135,26.5,5.1,12.857142857142858,True
2024-01-02,hidrocortisona_inj,22.0,541.8571428571427,0.0,35.1,73,26.5,1.0,12.857142857142858,False
2024-01-03,hidrocortisona_inj,17.0,524.8571428571427,0.0,37.5,68,27.5,1.1,12.857142857142858,False
2024-01-04,hidrocortisona_inj,24.0,500.85714285714266,0.0,31.0,48,27.8,1.6,12.857142857142858,False
2024-01-05,hidrocortisona_inj,27.0,473.85714285714266,0.0,24.0,51,28.0,0.6,12.857142857142858,False
2024-01-06,hidrocortisona_inj,32.0,441.85714285714266,0.0,38.7,74,28.0,0.9,12.857142857142858,False
2024-01-07,hidrocortisona_inj,23.0,418.85714285714266,0.0,45.1,90,28.1,0.0,20.428571428571427,False
2024-01-08,hidrocortisona_inj,18.0,400.85714285714266,0.0,43.8,89,27.8,1.4,20.428571428571427,False
2024-01-09,hidrocortisona_inj,13.0,387.85714285714266,0.0,31.3,60,28.3,0.4,20.428571428571427,False
2024-01-10,hidrocortisona_inj,19.0,368.85714285714266,0.0,28.2,48,28.0,2.0,20.428571428571427,False
2024-01-11,hidrocortisona_inj,32.0,336.85714285714266,0.0,40.8,80,25.8,10.2,20.428571428571427,False
2024-01-12,hidrocortisona_inj,33.0,303.85714285714266,0.0,43.6,85,26.1,1.0,20.428571428571427,False
2024-01-13,hidrocortisona_inj,39.0,264.85714285714266,0.0,45.7,85,26.8,3.6,20.428571428571427,False
2024-01-14,hidrocortisona_inj,32.0,232.85714285714263,0.0,44.1,75,27.4,2.9,15.714285714285714,False
2024-01-15,hidrocortisona_inj,26.0,206.85714285714263,0.0,43.5,89,28.0,0.0,15.714285714285714,False
2024-01-16,hidrocortisona_inj,21.0,185.85714285714263,0.0,35.9,69,27.8,0.4,15.714285714285714,False
2024-01-17,hidrocortisona_inj,18.0,167.85714285714266,0.0,42.2,77,28.3,0.0,15.714285714285714,False
2024-01-18,hidrocortisona_inj,31.0,136.85714285714266,0.0,38.7,65,27.2,1.6,15.714285714285714,False
2024-01-19,hidrocortisona_inj,23.0,113.85714285714266,0.0,38.4,76,27.1,2.1,15.714285714285714,False
2024-01-20,hidrocortisona_inj,22.0,91.85714285714266,0.0,43.6,77,28.4,0.2,15.714285714285714,False
2024-01-21,hidrocortisona_inj,23.0,68.85714285714266,0.0,46.1,82,28.5,0.7,16.285714285714285,False
2024-01-22,hidrocortisona_inj,17.0,51.85714285714266,0.0,42.8,69,28.7,1.0,16.285714285714285,False
2024-01-23,hidrocortisona_inj,19.0,468.7857142857141,435.9285714285714,37.4,48,28.5,1.4,16.285714285714285,False
2024-01-24,hidrocortisona_inj,21.0,447.7857142857141,0.0,38.4,81,28.2,1.0,16.285714285714285,False
2024-01-25,hidrocortisona_inj,16.0,431.7857142857141,0.0,46.1,93,27.6,3.2,16.285714285714285,False
2024-01-26,hidrocortisona_inj,14.0,417.7857142857141,0.0,41.6,80,28.5,2.0,16.285714285714285,False
2024-01-27,hidrocortisona_inj,21.0,396.7857142857141,0.0,39.4,75,28.3,2.3,16.285714285714285,False
2024-01-28,hidrocortisona_inj,16.0,380.7857142857141,0.0,52.2,118,28.8,0.3,26.714285714285715,False
2024-01-29,hidrocortisona_inj,19.0,361.7857142857141,0.0,33.5,74,28.1,1.7,26.714285714285715,False
2024-01-30,hidrocortisona_inj,13.0,348.7857142857141,0.0,39.8,74,28.4,0.2,26.714285714285715,False
2024-01-31,hidrocortisona_inj,36.0,312.7857142857141,0.0,40.9,87,28.0,0.0,26.714285714285715,False
2024-02-01,hidrocortisona_inj,16.0,296.7857142857141,0.0,47.8,97,28.4,1.3,26.714285714285715,False
2024-02-02,hidrocortisona_inj,22.0,274.7857142857141,0.0,35.5,72,28.8,0.7,26.714285714285715,False
2024-02-03,hidrocortisona_inj,21.0,253.7857142857141,0.0,40.3,89,29.0,0.8,26.714285714285715,False
2024-02-04,hidrocortisona_inj,33.0,220.7857142857141,0.0,46.3,91,29.3,0.2,27.0,False
2024-02-05,hidrocortisona_inj,22.0,198.7857142857141,0.0,37.2,66,28.6,1.9,27.0,False
2024-02-06,hidrocortisona_inj,16.0,182.7857142857141,0.0,50.1,98,28.2,1.9,27.0,False
2024-02-07,hidrocortisona_inj,27.0,155.7857142857141,0.0,49.2,77,28.8,0.5,27.0,False
2024-02-08,hidrocortisona_inj,13.0,142.7857142857141,0.0,33.9,55,28.9,0.8,27.0,False
2024-02-09,hidrocortisona_inj,25.0,117.7857142857141,0.0,47.7,92,27.8,3.5,27.0,False
2024-02-10,hidrocortisona_inj,20.0,97.7857142857141,0.0,46.7,107,29.0,1.3,27.0,False
2024-02-11,hidrocortisona_inj,28.0,69.7857142857141,0.0,64.0,159,26.8,6.4,53.0,False
2024-02-12,hidrocortisona_inj,24.0,45.78571428571411,0.0,58.4,110,27.7,4.4,53.0,False
2024-02-13,hidrocortisona_inj,32.0,13.785714285714109,0.0,52.5,122,27.4,4.5,53.0,False
2024-02-14,hidrocortisona_inj,17.0,347.71428571428555,350.92857142857144,39.1,85,27.5,0.7,53.0,False
2024-02-15,hidrocortisona_inj,13.0,334.71428571428555,0.0,48.7,101,26.9,13.7,53.0,False
2024-02-16,hidrocortisona_inj,30.0,304.71428571428555,0.0,56.6,124,26.4,24.2,53.0,False
2024-02-17,hidrocortisona_inj,26.0,278.71428571428555,0.0,55.8,131,27.1,7.5,53.0,False
2024-02-18,hidrocortisona_inj,30.0,248.71428571428555,0.0,77.8,187,27.2,3.6,88.14285714285714,False
2024-02-19,hidrocortisona_inj,29.0,219.71428571428555,0.0,66.0,136,27.8,1.9,88.14285714285714,False
2024-02-20,hidrocortisona_inj,23.0,196.71428571428555,0.0,60.4,143,27.7,4.2,88.14285714285714,False
2024-02-21,hidrocortisona_inj,23.0,173.71428571428555,0.0,54.9,134,26.5,3.0,88.14285714285714,False
2024-02-22,hidrocortisona_inj,24.0,149.71428571428555,0.0,68.7,147,27.0,4.2,88.14285714285714,False
2024-02-23,hidrocortisona_inj,30.0,119.71428571428557,0.0,62.7,135,26.9,6.3,88.14285714285714,False
2024-02-24,hidrocortisona_inj,24.0,95.71428571428557,0.0,73.7,179,27.8,0.3,88.14285714285714,False
2024-02-25,hidrocortisona_inj,32.0,63.71428571428555,0.0,65.6,167,26.6,19.8,125.14285714285714,False
2024-02-26,hidrocortisona_inj,42.0,422.4285714285713,400.7142857142857,68.3,165,26.8,9.1,125.14285714285714,False
2024-02-27,hidrocortisona_inj,27.0,395.4285714285713,0.0,57.1,125,25.8,9.5,125.14285714285714,False
2024-02-28,hidrocortisona_inj,31.0,364.4285714285713,0.0,60.9,122,25.9,18.6,125.14285714285714,False
2024-02-29,hidrocortisona_inj,22.0,342.4285714285713,0.0,58.7,141,26.8,0.6,125.14285714285714,False
2024-03-01,hidrocortisona_inj,19.0,323.4285714285713,0.0,59.0,131,27.5,0.5,125.14285714285714,False
2024-03-02,hidrocortisona_inj,22.0,301.4285714285713,0.0,65.6,141,28.3,0.5,125.14285714285714,False
2024-03-03,hidrocortisona_inj,24.0,277.4285714285713,0.0,59.3,158,27.9,0.8,128.85714285714286,False
2024-03-04,hidrocortisona_inj,27.0,250.42857142857127,0.0,63.5,131,28.1,0.3,128.85714285714286,False
2024-03-05,hidrocortisona_inj,25.0,225.42857142857127,0.0,42.4,96,26.9,6.9,128.85714285714286,False
2024-03-06,hidrocortisona_inj,29.0,196.42857142857127,0.0,63.2,138,27.3,6.9,128.85714285714286,False
2024-03-07,hidrocortisona_inj,20.0,176.42857142857127,0.0,64.9,144,28.2,1.7,128.85714285714286,False
2024-03-08,hidrocortisona_inj,18.0,158.42857142857127,0.0,67.9,143,28.7,0.9,128.85714285714286,False
2024-03-09,hidrocortisona_inj,24.0,134.42857142857127,0.0,72.4,162,27.5,0.7,128.85714285714286,False
2024-03-10,hidrocortisona_inj,29.0,105.42857142857127,0.0,61.1,163,27.8,1.7,126.85714285714286,False
2024-03-11,hidrocortisona_inj,24.0,81.42857142857127,0.0,58.0,136,28.4,0.5,126.85714285714286,False
2024-03-12,hidrocortisona_inj,31.0,50.42857142857128,0.0,57.8,125,27.1,8.7,126.85714285714286,False
2024-03-13,hidrocortisona_inj,19.0,480.7142857142856,449.2857142857143,62.4,142,27.2,24.5,126.85714285714286,False
2024-03-14,hidrocortisona_inj,22.0,458.7142857142856,0.0,64.4,140,26.6,5.1,126.85714285714286,False
2024-03-15,hidrocortisona_inj,13.0,445.7142857142856,0.0,62.5,131,28.1,2.6,126.85714285714286,False
2024-03-16,hidrocortisona_inj,15.0,430.7142857142856,0.0,81.1,186,28.8,1.0,126.85714285714286,False
2024-03-17,hidrocortisona_inj,31.0,399.7142857142856,0.0,66.6,154,27.8,3.8,118.42857142857144,False
2024-03-18,hidrocortisona_inj,17.0,382.7142857142856,0.0,44.6,110,27.3,7.6,118.42857142857144,False
2024-03-19,hidrocortisona_inj,27.0,355.71428571428555,0.0,53.4,119,28.7,0.4,118.42857142857144,False
2024-03-20,hidrocortisona_inj,18.0,337.71428571428555,0.0,70.1,157,28.8,0.4,118.42857142857144,False
2024-03-21,hidrocortisona_inj,14.0,323.71428571428555,0.0,47.7,110,27.9,2.6,118.42857142857144,False
2024-03-22,hidrocortisona_inj,21.0,302.71428571428555,0.0,58.4,121,27.9,0.4,118.42857142857144,False
2024-03-23,hidrocortisona_inj,23.0,279.71428571428555,0.0,72.8,159,28.4,0.1,118.42857142857144,False
2024-03-24,hidrocortisona_inj,21.0,258.71428571428555,0.0,59.5,130,28.0,0.9,72.28571428571429,False
2024-03-25,hidrocortisona_inj,19.0,239.71428571428555,0.0,40.8,113,28.5,0.7,72.28571428571429,False
2024-03-26,hidrocortisona_inj,23.0,216.71428571428555,0.0,49.4,117,28.5,0.3,72.28571428571429,False
2024-03-27,hidrocortisona_inj,32.0,184.71428571428555,0.0,66.6,130,26.6,14.2,72.28571428571429,False
2024-03-28,hidrocortisona_inj,23.0,161.71428571428555,0.0,46.3,100,28.1,1.3,72.28571428571429,False
2024-03-29,hidrocortisona_inj,44.0,117.71428571428557,0.0,64.7,169,26.8,15.1,72.28571428571429,True
2024-03-30,hidrocortisona_inj,22.0,95.71428571428557,0.0,65.0,133,26.4,7.4,72.28571428571429,False
2024-03-31,hidrocortisona_inj,32.0,63.71428571428555,0.0,71.3,165,26.8,2.6,85.71428571428571,False
2024-04-01,hidrocortisona_inj,26.0,37.71428571428555,0.0,73.2,158,27.2,0.6,85.71428571428571,False
2024-04-02,hidrocortisona_inj,37.0,0.7142857142855519,0.0,54.2,113,28.0,0.2,85.71428571428571,False
2024-04-03,hidrocortisona_inj,24.0,0.0,0.0,49.0,96,27.9,1.1,85.71428571428571,False
2024-04-04,hidrocortisona_inj,24.0,0.0,0.0,46.5,90,26.7,10.3,85.71428571428571,False
2024-04-05,hidrocortisona_inj,24.0,335.42857142857144,359.42857142857144,57.6,118,27.4,0.7,85.71428571428571,False
2024-04-06,hidrocortisona_inj,18.0,317.42857142857144,0.0,73.4,145,27.7,0.2,85.71428571428571,False
2024-04-07,hidrocortisona_inj,16.0,301.42857142857144,0.0,69.2,148,28.1,0.2,67.28571428571429,False
2024-04-08,hidrocortisona_inj,25.0,276.42857142857144,0.0,56.2,140,27.9,2.8,67.28571428571429,False
2024-04-09,hidrocortisona_inj,36.0,240.42857142857144,0.0,44.4,83,26.8,23.0,67.28571428571429,False
2024-04-10,hidrocortisona_inj,31.0,209.42857142857144,0.0,62.5,127,26.5,3.5,67.28571428571429,False
2024-04-11,hidrocortisona_inj,27.0,182.42857142857144,0.0,62.8,127,27.3,2.8,67.28571428571429,False
2024-04-12,hidrocortisona_inj,24.0,158.42857142857144,0.0,51.7,114,27.2,1.9,67.28571428571429,False
2024-04-13,hidrocortisona_inj,33.0,125.42857142857144,0.0,64.0,131,27.4,0.8,67.28571428571429,False
2024-04-14,hidrocortisona_inj,21.0,104.42857142857144,0.0,55.0,108,27.5,1.8,53.142857142857146,False
2024-04-15,hidrocortisona_inj,36.0,68.42857142857144,0.0,57.4,96,27.0,3.0,53.142857142857146,False
2024-04-16,hidrocortisona_inj,30.0,503.5,465.07142857142856,47.6,106,26.4,13.5,53.142857142857146,False
2024-04-17,hidrocortisona_inj,17.0,486.5,0.0,50.3,111,27.4,1.2,53.142857142857146,False
2024-04-18,hidrocortisona_inj,16.0,470.5,0.0,51.9,113,27.9,0.6,53.142857142857146,False
2024-04-19,hidrocortisona_inj,24.0,446.5,0.0,40.3,82,27.9,0.1,53.142857142857146,False
2024-04-20,hidrocortisona_inj,32.0,414.5,0.0,68.1,166,26.8,1.4,53.142857142857146,False
2024-04-21,hidrocortisona_inj,25.0,389.5,0.0,63.7,175,26.9,3.8,44.142857142857146,True
2024-04-22,hidrocortisona_inj,26.0,363.5,0.0,60.8,140,27.4,5.1,44.142857142857146,False
2024-04-23,hidrocortisona_inj,19.0,344.5,0.0,50.7,102,27.6,0.5,44.142857142857146,False
2024-04-24,hidrocortisona_inj,26.0,318.5,0.0,42.0,87,27.6,1.4,44.142857142857146,False
2024-04-25,hidrocortisona_inj,19.0,299.5,0.0,51.0,85,28.3,0.7,44.142857142857146,False
2024-04-26,hidrocortisona_inj,27.0,272.5,0.0,62.6,140,27.5,8.8,44.142857142857146,False
2024-04-27,hidrocortisona_inj,25.0,247.5,0.0,65.6,134,28.1,1.8,44.142857142857146,False
2024-04-28,hidrocortisona_inj,34.0,213.5,0.0,52.7,109,26.2,9.3,47.85714285714285,False
2024-04-29,hidrocortisona_inj,29.0,184.5,0.0,66.5,142,26.1,7.8,47.85714285714285,False
2024-04-30,hidrocortisona_inj,22.0,162.5,0.0,44.0,84,27.9,0.0,47.85714285714285,False
2024-05-01,hidrocortisona_inj,18.0,144.5,0.0,64.5,130,27.7,0.4,47.85714285714285,True
2024-05-02,hidrocortisona_inj,18.0,126.5,0.0,47.0,95,27.5,0.5,47.85714285714285,False
2024-05-03,hidrocortisona_inj,28.0,98.5,0.0,57.2,119,27.6,3.5,47.85714285714285,False
2024-05-04,hidrocortisona_inj,29.0,69.5,0.0,59.8,128,27.2,3.3,47.85714285714285,False
2024-05-05,hidrocortisona_inj,18.0,483.7857142857143,432.2857142857143,52.3,114,27.5,1.7,47.285714285714285,False
2024-05-06,hidrocortisona_inj,23.0,460.7857142857143,0.0,52.2,106,27.4,4.2,47.285714285714285,False
2024-05-07,hidrocortisona_inj,32.0,428.7857142857143,0.0,57.1,99,26.6,3.4,47.285714285714285,False
2024-05-08,hidrocortisona_inj,26.0,402.7857142857143,0.0,43.9,90,26.7,6.4,47.285714285714285,False
2024-05-09,hidrocortisona_inj,20.0,382.7857142857143,0.0,55.8,116,26.3,3.8,47.285714285714285,False
2024-05-10,hidrocortisona_inj,26.0,356.7857142857143,0.0,50.4,91,27.3,2.1,47.285714285714285,False
2024-05-11,hidrocortisona_inj,19.0,337.7857142857143,0.0,56.6,110,27.3,0.1,47.285714285714285,False
2024-05-12,hidrocortisona_inj,17.0,320.7857142857143,0.0,53.5,114,27.2,0.1,45.42857142857143,False
2024-05-13,hidrocortisona_inj,33.0,287.7857142857143,0.0,38.3,98,26.7,1.2,45.42857142857143,False
2024-05-14,hidrocortisona_inj,18.0,269.7857142857143,0.0,41.5,74,27.3,0.4,45.42857142857143,False
2024-05-15,hidrocortisona_inj,27.0,242.78571428571428,0.0,39.3,99,27.3,1.4,45.42857142857143,False
2024-05-16,hidrocortisona_inj,25.0,217.78571428571428,0.0,46.7,78,27.2,0.5,45.42857142857143,False
2024-05-17,hidrocortisona_inj,30.0,187.78571428571428,0.0,45.4,89,25.3,47.9,45.42857142857143,False
2024-05-18,hidrocortisona_inj,35.0,152.78571428571428,0.0,58.5,117,26.4,2.6,45.42857142857143,False
2024-05-19,hidrocortisona_inj,26.0,126.78571428571428,0.0,46.7,105,26.0,2.3,32.142857142857146,False
2024-05-20,hidrocortisona_inj,32.0,94.78571428571428,0.0,44.4,106,26.1,1.3,32.142857142857146,False
2024-05-21,hidrocortisona_inj,21.0,73.78571428571428,0.0,40.5,74,27.0,3.1,32.142857142857146,False
2024-05-22,hidrocortisona_inj,25.0,48.78571428571428,0.0,50.1,105,26.8,2.8,32.142857142857146,False
2024-05-23,hidrocortisona_inj,36.0,12.785714285714278,0.0,42.0,87,25.8,13.2,32.142857142857146,False
2024-05-24,hidrocortisona_inj,19.0,0.0,0.0,33.8,57,26.5,2.9,32.142857142857146,False
2024-05-25,hidrocortisona_inj,26.0,388.07142857142856,414.07142857142856,46.3,62,27.5,0.4,32.142857142857146,False
2024-05-26,hidrocortisona_inj,23.0,365.07142857142856,0.0,54.0,106,26.2,2.3,29.571428571428573,False
2024-05-27,hidrocortisona_inj,23.0,342.07142857142856,0.0,48.5,88,26.2,1.9,29.571428571428573,False
2024-05-28,hidrocortisona_inj,27.0,315.07142857142856,0.0,50.2,95,26.1,16.6,29.571428571428573,False
2024-05-29,hidrocortisona_inj,27.0,288.07142857142856,0.0,47.4,80,25.9,2.8,29.571428571428573,False
2024-05-30,hidrocortisona_inj,43.0,245.07142857142856,0.0,46.4,96,25.4,8.2,29.571428571428573,False
2024-05-31,hidrocortisona_inj,28.0,217.07142857142856,0.0,35.4,86,25.9,1.0,29.571428571428573,False
2024-06-01,hidrocortisona_inj,30.0,187.07142857142856,0.0,50.6,108,26.0,1.5,29.571428571428573,False
2024-06-02,hidrocortisona_inj,33.0,154.07142857142856,0.0,55.6,111,26.7,1.9,30.857142857142858,False
2024-06-03,hidrocortisona_inj,17.0,137.07142857142856,0.0,42.9,95,25.2,25.4,30.857142857142858,False
2024-06-04,hidrocortisona_inj,39.0,98.07142857142856,0.0,44.7,91,25.6,9.5,30.857142857142858,False
2024-06-05,hidrocortisona_inj,23.0,75.07142857142856,0.0,45.4,99,25.9,5.5,30.857142857142858,False
2024-06-06,hidrocortisona_inj,24.0,51.07142857142856,0.0,45.4,74,26.5,1.5,30.857142857142858,False
2024-06-07,hidrocortisona_inj,29.0,22.071428571428555,0.0,41.4,71,26.0,4.8,30.857142857142858,False
2024-06-08,hidrocortisona_inj,34.0,465.2857142857143,477.2142857142857,55.7,113,26.1,2.3,30.857142857142858,False
2024-06-09,hidrocortisona_inj,36.0,429.2857142857143,0.0,54.9,111,25.9,3.0,33.714285714285715,False
2024-06-10,hidrocortisona_inj,20.0,409.2857142857143,0.0,48.7,101,26.7,0.9,33.714285714285715,False
2024-06-11,hidrocortisona_inj,27.0,382.2857142857143,0.0,38.5,69,26.3,2.1,33.714285714285715,False
2024-06-12,hidrocortisona_inj,28.0,354.2857142857143,0.0,32.9,69,26.5,2.3,33.714285714285715,False
2024-06-13,hidrocortisona_inj,19.0,335.2857142857143,0.0,25.4,59,26.3,19.9,33.714285714285715,False
2024-06-14,hidrocortisona_inj,20.0,315.2857142857143,0.0,46.7,93,25.7,27.3,33.714285714285715,False
2024-06-15,hidrocortisona_inj,29.0,286.2857142857143,0.0,49.5,99,24.9,33.7,33.714285714285715,False
2024-06-16,hidrocortisona_inj,21.0,265.2857142857143,0.0,47.8,84,25.3,18.3,26.285714285714285,False
2024-06-17,hidrocortisona_inj,26.0,239.28571428571428,0.0,48.9,83,26.1,2.9,26.285714285714285,False
2024-06-18,hidrocortisona_inj,37.0,202.28571428571428,0.0,48.5,82,25.6,3.7,26.285714285714285,False
2024-06-19,hidrocortisona_inj,25.0,177.28571428571428,0.0,39.3,85,25.4,5.0,26.285714285714285,False
2024-06-20,hidrocortisona_inj,42.0,135.28571428571428,0.0,38.4,75,24.9,3.6,26.285714285714285,False
2024-06-21,hidrocortisona_inj,32.0,103.28571428571428,0.0,43.1,79,24.7,9.0,26.285714285714285,False
2024-06-22,hidrocortisona_inj,44.0,59.28571428571428,0.0,68.1,127,24.9,7.5,26.285714285714285,False
2024-06-23,hidrocortisona_inj,39.0,20.28571428571428,0.0,61.1,119,25.1,12.6,28.142857142857142,False
2024-06-24,hidrocortisona_inj,46.0,429.6428571428571,455.3571428571428,61.8,125,24.9,2.1,28.142857142857142,False
2024-06-25,hidrocortisona_inj,36.0,393.6428571428571,0.0,45.6,96,25.0,3.3,28.142857142857142,False
2024-06-26,hidrocortisona_inj,33.0,360.6428571428571,0.0,46.0,103,25.5,0.6,28.142857142857142,False
2024-06-27,hidrocortisona_inj,28.0,332.6428571428571,0.0,46.4,85,24.9,1.1,28.142857142857142,False
2024-06-28,hidrocortisona_inj,29.0,303.6428571428571,0.0,34.7,73,25.2,0.9,28.142857142857142,False
2024-06-29,hidrocortisona_inj,36.0,267.6428571428571,0.0,50.0,107,24.9,0.0,28.142857142857142,False
2024-06-30,hidrocortisona_inj,38.0,229.6428571428571,0.0,53.7,116,24.8,0.5,30.571428571428573,False
2024-07-01,hidrocortisona_inj,24.0,205.6428571428571,0.0,51.0,89,24.9,0.6,30.571428571428573,False
2024-07-02,hidrocortisona_inj,36.0,169.6428571428571,0.0,35.6,67,24.3,7.8,30.571428571428573,False
2024-07-03,hidrocortisona_inj,34.0,135.6428571428571,0.0,43.0,112,24.8,9.1,30.571428571428573,False
2024-07-04,hidrocortisona_inj,31.0,104.64285714285712,0.0,50.2,99,24.5,2.9,30.571428571428573,False
2024-07-05,hidrocortisona_inj,16.0,88.64285714285711,0.0,52.0,118,24.3,8.3,30.571428571428573,False
2024-07-06,hidrocortisona_inj,49.0,39.64285714285711,0.0,65.5,148,24.4,28.8,30.571428571428573,False
2024-07-07,hidrocortisona_inj,20.0,586.7142857142857,567.0714285714286,58.0,128,24.9,2.2,27.0,False
2024-07-08,hidrocortisona_inj,29.0,557.7142857142857,0.0,43.2,88,24.6,0.8,27.0,False
2024-07-09,hidrocortisona_inj,34.0,523.7142857142857,0.0,48.2,90,24.6,4.6,27.0,False
2024-07-10,hidrocortisona_inj,30.0,493.71428571428567,0.0,36.4,83,25.5,4.0,27.0,False
2024-07-11,hidrocortisona_inj,36.0,457.71428571428567,0.0,43.0,90,24.5,8.7,27.0,False
2024-07-12,hidrocortisona_inj,36.0,421.71428571428567,0.0,48.5,92,24.9,14.7,27.0,False
2024-07-13,hidrocortisona_inj,43.0,378.71428571428567,0.0,56.2,129,24.4,3.5,27.0,False
2024-07-14,hidrocortisona_inj,31.0,347.71428571428567,0.0,51.5,127,25.0,5.2,28.0,False
2024-07-15,hidrocortisona_inj,33.0,314.71428571428567,0.0,54.4,109,25.8,0.6,28.0,False
2024-07-16,hidrocortisona_inj,29.0,285.71428571428567,0.0,61.4,124,25.6,0.7,28.0,False
2024-07-17,hidrocortisona_inj,41.0,244.7142857142857,0.0,45.2,91,25.8,0.3,28.0,False
2024-07-18,hidrocortisona_inj,38.0,206.7142857142857,0.0,35.1,84,24.9,2.7,28.0,False
2024-07-19,hidrocortisona_inj,25.0,181.7142857142857,0.0,45.4,83,24.6,1.3,28.0,False
2024-07-20,hidrocortisona_inj,42.0,139.7142857142857,0.0,50.6,125,23.3,4.3,28.0,False
2024-07-21,hidrocortisona_inj,30.0,109.71428571428568,0.0,55.4,116,23.5,2.4,24.857142857142858,False
2024-07-22,hidrocortisona_inj,35.0,74.71428571428567,0.0,53.0,123,24.1,2.8,24.857142857142858,False
2024-07-23,hidrocortisona_inj,31.0,599.8571428571428,556.1428571428571,43.9,100,24.7,1.6,24.857142857142858,False
2024-07-24,hidrocortisona_inj,30.0,569.8571428571428,0.0,43.6,91,24.6,1.4,24.857142857142858,False
2024-07-25,hidrocortisona_inj,31.0,538.8571428571428,0.0,36.2,67,24.2,1.3,24.857142857142858,False
2024-07-26,hidrocortisona_inj,28.0,510.8571428571428,0.0,34.0,66,25.0,0.7,24.857142857142858,False
2024-07-27,hidrocortisona_inj,33.0,477.8571428571428,0.0,53.7,108,25.0,1.7,24.857142857142858,False
2024-07-28,hidrocortisona_inj,35.0,442.8571428571428,0.0,55.8,126,25.5,2.5,26.285714285714285,False
2024-07-29,hidrocortisona_inj,22.0,420.8571428571428,0.0,54.2,105,25.0,4.7,26.285714285714285,False
2024-07-30,hidrocortisona_inj,39.0,381.8571428571428,0.0,51.4,105,25.0,1.2,26.285714285714285,False
2024-07-31,hidrocortisona_inj,28.0,353.8571428571428,0.0,46.8,103,25.0,3.2,26.285714285714285,False
2024-08-01,hidrocortisona_inj,35.0,318.8571428571428,0.0,45.4,101,24.8,1.1,26.285714285714285,False
2024-08-02,hidrocortisona_inj,25.0,293.8571428571428,0.0,40.5,96,24.3,2.3,26.285714285714285,False
2024-08-03,hidrocortisona_inj,27.0,266.8571428571428,0.0,47.9,95,24.7,2.5,26.285714285714285,False
2024-08-04,hidrocortisona_inj,50.0,216.8571428571428,0.0,54.1,120,24.5,5.8,28.285714285714285,False
2024-08-05,hidrocortisona_inj,29.0,187.8571428571428,0.0,42.2,109,25.0,2.2,28.285714285714285,True
2024-08-06,hidrocortisona_inj,20.0,167.85714285714278,0.0,45.7,98,24.8,1.5,28.285714285714285,False
2024-08-07,hidrocortisona_inj,22.0,145.85714285714278,0.0,31.6,62,24.4,5.3,28.285714285714285,False
2024-08-08,hidrocortisona_inj,37.0,108.85714285714278,0.0,44.7,71,24.5,2.1,28.285714285714285,False
2024-08-09,hidrocortisona_inj,27.0,81.85714285714278,0.0,40.3,96,24.7,0.9,28.285714285714285,False
2024-08-10,hidrocortisona_inj,44.0,576.9999999999999,539.1428571428571,48.0,115,24.3,0.0,28.285714285714285,False
2024-08-11,hidrocortisona_inj,26.0,550.9999999999999,0.0,54.0,103,25.5,1.1,28.142857142857142,False
2024-08-12,hidrocortisona_inj,33.0,517.9999999999999,0.0,49.1,86,25.7,0.0,28.142857142857142,False
2024-08-13,hidrocortisona_inj,27.0,490.9999999999999,0.0,47.6,106,25.9,1.0,28.142857142857142,False
