data,medicamento_id,consumo_unidades,dispensacao_unidades,demanda_nao_atendida,estoque_disponivel,entradas_unidades,ocupacao_leitos_pct,atendimentos_ps
2023-10-25,azitromicina,19.0,19.0,0.0,967.7714285714288,790.5,32.7,54
2023-10-26,azitromicina,36.0,36.0,0.0,931.7714285714288,0.0,35.8,64
2023-10-27,azitromicina,54.0,54.0,0.0,877.7714285714288,0.0,36.7,64
2023-10-28,azitromicina,46.0,46.0,0.0,831.7714285714288,0.0,42.0,56
2023-10-29,azitromicina,32.0,32.0,0.0,799.7714285714288,0.0,32.8,61
2023-10-30,azitromicina,46.0,46.0,0.0,753.7714285714288,0.0,38.7,67
2023-10-31,azitromicina,46.0,46.0,0.0,707.7714285714288,0.0,36.7,54
2023-11-01,azitromicina,31.0,31.0,0.0,676.7714285714288,0.0,30.4,47
2023-11-02,azitromicina,52.0,52.0,0.0,624.7714285714288,0.0,51.9,83
2023-11-03,azitromicina,31.0,31.0,0.0,593.7714285714288,0.0,32.7,59
2023-11-04,azitromicina,42.0,42.0,0.0,551.7714285714288,0.0,37.2,64
2023-11-05,azitromicina,56.0,56.0,0.0,495.7714285714288,0.0,34.8,70
2023-11-06,azitromicina,46.0,46.0,0.0,449.7714285714288,0.0,40.1,80
2023-11-07,azitromicina,36.0,36.0,0.0,413.7714285714288,0.0,35.2,59
2023-11-08,azitromicina,38.0,38.0,0.0,375.7714285714288,0.0,48.8,91
2023-11-09,azitromicina,42.0,42.0,0.0,333.7714285714288,0.0,39.7,71
2023-11-10,azitromicina,36.0,36.0,0.0,297.7714285714288,0.0,41.0,64
2023-11-11,azitromicina,48.0,48.0,0.0,249.77142857142883,0.0,38.0,71
2023-11-12,azitromicina,57.0,57.0,0.0,192.77142857142883,0.0,41.6,84
2023-11-13,azitromicina,38.0,38.0,0.0,154.77142857142883,0.0,47.1,65
2023-11-14,azitromicina,52.0,52.0,0.0,102.77142857142883,0.0,38.2,66
2023-11-15,azitromicina,42.0,42.0,0.0,60.77142857142883,0.0,33.8,66
2023-11-16,azitromicina,60.0,60.0,0.0,0.771428571428828,0.0,31.4,59
2023-11-17,azitromicina,51.0,51.0,0.0,668.6285714285717,718.8571428571429,28.3,53
2023-11-18,azitromicina,68.0,68.0,0.0,600.6285714285717,0.0,46.7,84
2023-11-19,azitromicina,49.0,49.0,0.0,551.6285714285717,0.0,41.8,85
2023-11-20,azitromicina,42.0,42.0,0.0,509.6285714285717,0.0,32.6,53
2023-11-21,azitromicina,24.0,24.0,0.0,485.6285714285717,0.0,33.2,57
2023-11-22,azitromicina,31.0,31.0,0.0,454.6285714285717,0.0,39.6,66
2023-11-23,azitromicina,50.0,50.0,0.0,404.6285714285717,0.0,32.2,63
2023-11-24,azitromicina,53.0,53.0,0.0,351.6285714285717,0.0,34.1,71
2023-11-25,azitromicina,50.0,50.0,0.0,301.6285714285717,0.0,37.5,66
2023-11-26,azitromicina,53.0,53.0,0.0,248.62857142857172,0.0,37.6,62
2023-11-27,azitromicina,44.0,44.0,0.0,204.62857142857172,0.0,40.1,72
2023-11-28,azitromicina,43.0,43.0,0.0,161.62857142857172,0.0,27.4,49
2023-11-29,azitromicina,41.0,41.0,0.0,120.62857142857172,0.0,33.0,48
2023-11-30,azitromicina,23.0,23.0,0.0,97.62857142857172,0.0,28.1,50
2023-12-01,azitromicina,46.0,46.0,0.0,828.7714285714288,777.1428571428571,32.4,60
2023-12-02,azitromicina,40.0,40.0,0.0,788.7714285714288,0.0,40.9,89
2023-12-03,azitromicina,51.0,51.0,0.0,737.7714285714288,0.0,42.9,69
2023-12-04,azitromicina,29.0,29.0,0.0,708.7714285714288,0.0,35.3,55
2023-12-05,azitromicina,37.0,37.0,0.0,671.7714285714288,0.0,40.5,70
2023-12-06,azitromicina,50.0,50.0,0.0,621.7714285714288,0.0,49.0,87
2023-12-07,azitromicina,51.0,51.0,0.0,570.7714285714288,0.0,45.4,59
2023-12-08,azitromicina,40.0,40.0,0.0,530.7714285714288,0.0,25.2,53
2023-12-09,azitromicina,38.0,38.0,0.0,492.7714285714288,0.0,40.3,85
2023-12-10,azitromicina,54.0,54.0,0.0,438.7714285714288,0.0,39.1,80
2023-12-11,azitromicina,31.0,31.0,0.0,407.7714285714288,0.0,36.4,75
2023-12-12,azitromicina,37.0,37.0,0.0,370.7714285714288,0.0,26.7,50
2023-12-13,azitromicina,40.0,40.0,0.0,330.7714285714288,0.0,34.0,62
2023-12-14,azitromicina,33.0,33.0,0.0,297.7714285714288,0.0,26.2,50
2023-12-15,azitromicina,47.0,47.0,0.0,250.77142857142883,0.0,36.6,62
2023-12-16,azitromicina,49.0,49.0,0.0,201.77142857142883,0.0,38.9,72
2023-12-17,azitromicina,57.0,57.0,0.0,144.77142857142883,0.0,34.0,53
2023-12-18,azitromicina,53.0,53.0,0.0,91.77142857142883,0.0,33.1,50
2023-12-19,azitromicina,50.0,50.0,0.0,738.7714285714288,697.0,38.0,63
2023-12-20,azitromicina,55.0,55.0,0.0,683.7714285714288,0.0,32.0,57
2023-12-21,azitromicina,37.0,37.0,0.0,646.7714285714288,0.0,39.9,51
2023-12-22,azitromicina,45.0,45.0,0.0,601.7714285714288,0.0,33.4,54
2023-12-23,azitromicina,56.0,56.0,0.0,545.7714285714288,0.0,35.5,84
2023-12-24,azitromicina,49.0,49.0,0.0,496.7714285714288,0.0,25.3,45
2023-12-25,azitromicina,79.0,79.0,0.0,417.7714285714288,0.0,32.5,74
2023-12-26,azitromicina,49.0,49.0,0.0,368.7714285714288,0.0,33.2,56
2023-12-27,azitromicina,39.0,39.0,0.0,329.7714285714288,0.0,35.4,64
2023-12-28,azitromicina,45.0,45.0,0.0,284.7714285714288,0.0,29.2,50
2023-12-29,azitromicina,72.0,72.0,0.0,212.77142857142883,0.0,44.3,65
2023-12-30,azitromicina,42.0,42.0,0.0,170.77142857142883,0.0,35.0,55
2023-12-31,azitromicina,45.0,45.0,0.0,125.77142857142883,0.0,38.5,63
2024-01-01,azitromicina,55.0,55.0,0.0,70.77142857142883,0.0,47.3,107
2024-01-02,azitromicina,50.0,50.0,0.0,854.9857142857145,834.2142857142857,32.3,65
2024-01-03,azitromicina,38.0,38.0,0.0,816.9857142857145,0.0,38.5,71
2024-01-04,azitromicina,40.0,40.0,0.0,776.9857142857145,0.0,30.7,47
2024-01-05,azitromicina,44.0,44.0,0.0,732.9857142857145,0.0,24.3,52
2024-01-06,azitromicina,44.0,44.0,0.0,688.9857142857145,0.0,34.9,63
2024-01-07,azitromicina,33.0,33.0,0.0,655.9857142857145,0.0,42.3,82
2024-01-08,azitromicina,52.0,52.0,0.0,603.9857142857145,0.0,40.0,78
2024-01-09,azitromicina,42.0,42.0,0.0,561.9857142857145,0.0,27.4,49
2024-01-10,azitromicina,35.0,35.0,0.0,526.9857142857145,0.0,26.8,44
2024-01-11,azitromicina,40.0,40.0,0.0,486.9857142857145,0.0,36.6,68
2024-01-12,azitromicina,34.0,34.0,0.0,452.9857142857145,0.0,41.5,79
2024-01-13,azitromicina,42.0,42.0,0.0,410.9857142857145,0.0,40.4,70
2024-01-14,azitromicina,40.0,40.0,0.0,370.9857142857145,0.0,39.6,62
2024-01-15,azitromicina,41.0,41.0,0.0,329.9857142857145,0.0,37.6,72
2024-01-16,azitromicina,57.0,57.0,0.0,272.9857142857145,0.0,35.9,69
2024-01-17,azitromicina,43.0,43.0,0.0,229.9857142857145,0.0,41.5,75
2024-01-18,azitromicina,40.0,40.0,0.0,189.9857142857145,0.0,37.7,62
2024-01-19,azitromicina,54.0,54.0,0.0,135.9857142857145,0.0,36.3,70
2024-01-20,azitromicina,51.0,51.0,0.0,84.9857142857145,0.0,41.2,70
2024-01-21,azitromicina,41.0,41.0,0.0,765.2714285714288,721.2857142857143,43.0,73
2024-01-22,azitromicina,46.0,46.0,0.0,719.2714285714288,0.0,41.4,65
2024-01-23,azitromicina,31.0,31.0,0.0,688.2714285714288,0.0,38.5,51
2024-01-24,azitromicina,31.0,31.0,0.0,657.2714285714288,0.0,37.4,78
2024-01-25,azitromicina,53.0,53.0,0.0,604.2714285714288,0.0,41.2,79
2024-01-26,azitromicina,43.0,43.0,0.0,561.2714285714288,0.0,40.2,76
2024-01-27,azitromicina,40.0,40.0,0.0,521.2714285714288,0.0,35.9,65
2024-01-28,azitromicina,43.0,43.0,0.0,478.2714285714288,0.0,42.1,89
2024-01-29,azitromicina,36.0,36.0,0.0,442.2714285714288,0.0,31.4,68
2024-01-30,azitromicina,41.0,41.0,0.0,401.2714285714288,0.0,38.4,70
2024-01-31,azitromicina,31.0,31.0,0.0,370.2714285714288,0.0,38.5,80
2024-02-01,azitromicina,48.0,48.0,0.0,322.2714285714288,0.0,43.6,85
2024-02-02,azitromicina,32.0,32.0,0.0,290.2714285714288,0.0,38.7,81
2024-02-03,azitromicina,33.0,33.0,0.0,257.2714285714288,0.0,37.5,81
2024-02-04,azitromicina,34.0,34.0,0.0,223.27142857142883,0.0,43.5,83
2024-02-05,azitromicina,49.0,49.0,0.0,174.27142857142883,0.0,34.1,57
2024-02-06,azitromicina,68.0,68.0,0.0,106.27142857142883,0.0,44.9,83
2024-02-07,azitromicina,33.0,33.0,0.0,793.3428571428574,720.0714285714286,47.1,71
2024-02-08,azitromicina,48.0,48.0,0.0,745.3428571428574,0.0,32.8,52
2024-02-09,azitromicina,42.0,42.0,0.0,703.3428571428574,0.0,43.5,80
2024-02-10,azitromicina,52.0,52.0,0.0,651.3428571428574,0.0,39.7,87
2024-02-11,azitromicina,55.0,55.0,0.0,596.3428571428574,0.0,49.3,117
2024-02-12,azitromicina,37.0,37.0,0.0,559.3428571428574,0.0,51.4,90
2024-02-13,azitromicina,46.0,46.0,0.0,513.3428571428574,0.0,42.4,93
2024-02-14,azitromicina,31.0,31.0,0.0,482.3428571428574,0.0,33.5,69
2024-02-15,azitromicina,38.0,38.0,0.0,444.3428571428574,0.0,42.1,82
2024-02-16,azitromicina,52.0,52.0,0.0,392.3428571428574,0.0,47.5,98
2024-02-17,azitromicina,62.0,62.0,0.0,330.3428571428574,0.0,46.3,104
2024-02-18,azitromicina,34.0,34.0,0.0,296.3428571428574,0.0,57.1,128
2024-02-19,azitromicina,40.0,40.0,0.0,256.3428571428574,0.0,52.4,97
2024-02-20,azitromicina,40.0,40.0,0.0,216.34285714285738,0.0,46.0,102
2024-02-21,azitromicina,45.0,45.0,0.0,171.34285714285738,0.0,43.7,102
2024-02-22,azitromicina,45.0,45.0,0.0,126.34285714285738,0.0,57.9,116
2024-02-23,azitromicina,32.0,32.0,0.0,94.34285714285738,0.0,53.3,108
2024-02-24,azitromicina,47.0,47.0,0.0,797.7714285714288,750.4285714285714,56.2,129
2024-02-25,azitromicina,40.0,40.0,0.0,757.7714285714288,0.0,50.6,124
2024-02-26,azitromicina,51.0,51.0,0.0,706.7714285714288,0.0,49.1,110
2024-02-27,azitromicina,45.0,45.0,0.0,661.7714285714288,0.0,48.0,99
2024-02-28,azitromicina,43.0,43.0,0.0,618.7714285714288,0.0,50.7,93
2024-02-29,azitromicina,45.0,45.0,0.0,573.7714285714288,0.0,46.1,105
2024-03-01,azitromicina,36.0,36.0,0.0,537.7714285714288,0.0,47.5,98
2024-03-02,azitromicina,42.0,42.0,0.0,495.7714285714288,0.0,52.3,103
2024-03-03,azitromicina,45.0,45.0,0.0,450.7714285714288,0.0,45.0,117
2024-03-04,azitromicina,52.0,52.0,0.0,398.7714285714288,0.0,54.8,106
2024-03-05,azitromicina,29.0,29.0,0.0,369.7714285714288,0.0,35.4,76
2024-03-06,azitromicina,39.0,39.0,0.0,330.7714285714288,0.0,50.6,102
2024-03-07,azitromicina,25.0,25.0,0.0,305.7714285714288,0.0,53.4,111
2024-03-08,azitromicina,49.0,49.0,0.0,256.7714285714288,0.0,57.1,112
2024-03-09,azitromicina,38.0,38.0,0.0,218.77142857142883,0.0,58.4,122
2024-03-10,azitromicina,60.0,60.0,0.0,158.77142857142883,0.0,46.0,120
2024-03-11,azitromicina,59.0,59.0,0.0,838.0571428571432,738.2857142857143,43.3,94
2024-03-12,azitromicina,51.0,51.0,0.0,787.0571428571432,0.0,45.6,90
2024-03-13,azitromicina,54.0,54.0,0.0,733.0571428571432,0.0,48.8,103
2024-03-14,azitromicina,44.0,44.0,0.0,689.0571428571432,0.0,65.8,144
2024-03-15,azitromicina,37.0,37.0,0.0,652.0571428571432,0.0,69.9,152
2024-03-16,azitromicina,42.0,42.0,0.0,610.0571428571432,0.0,79.3,181
2024-03-17,azitromicina,51.0,51.0,0.0,559.0571428571432,0.0,72.5,171
2024-03-18,azitromicina,42.0,42.0,0.0,517.0571428571432,0.0,56.9,145
2024-03-19,azitromicina,44.0,44.0,0.0,473.05714285714316,0.0,45.7,97
2024-03-20,azitromicina,42.0,42.0,0.0,431.05714285714316,0.0,59.6,127
2024-03-21,azitromicina,36.0,36.0,0.0,395.05714285714316,0.0,40.7,90
2024-03-22,azitromicina,38.0,38.0,0.0,357.05714285714316,0.0,52.8,105
2024-03-23,azitromicina,49.0,49.0,0.0,308.05714285714316,0.0,58.8,119
2024-03-24,azitromicina,38.0,38.0,0.0,270.05714285714316,0.0,50.8,105
2024-03-25,azitromicina,40.0,40.0,0.0,230.05714285714316,0.0,32.4,89
2024-03-26,azitromicina,50.0,50.0,0.0,180.05714285714316,0.0,41.0,93
2024-03-27,azitromicina,35.0,35.0,0.0,919.7714285714288,774.7142857142857,60.3,112
2024-03-28,azitromicina,41.0,41.0,0.0,878.7714285714288,0.0,44.6,95
2024-03-29,azitromicina,46.0,46.0,0.0,832.7714285714288,0.0,50.7,129
2024-03-30,azitromicina,49.0,49.0,0.0,783.7714285714288,0.0,57.3,111
2024-03-31,azitromicina,52.0,52.0,0.0,731.7714285714288,0.0,53.8,115
2024-04-01,azitromicina,39.0,39.0,0.0,692.7714285714288,0.0,62.1,126
2024-04-02,azitromicina,52.0,52.0,0.0,640.7714285714288,0.0,46.5,91
2024-04-03,azitromicina,38.0,38.0,0.0,602.7714285714288,0.0,42.7,78
2024-04-04,azitromicina,43.0,43.0,0.0,559.7714285714288,0.0,45.4,87
2024-04-05,azitromicina,35.0,35.0,0.0,524.7714285714288,0.0,53.8,107
2024-04-06,azitromicina,55.0,55.0,0.0,469.7714285714288,0.0,62.2,113
2024-04-07,azitromicina,51.0,51.0,0.0,418.7714285714288,0.0,57.7,115
2024-04-08,azitromicina,39.0,39.0,0.0,379.7714285714288,0.0,47.5,115
2024-04-09,azitromicina,39.0,39.0,0.0,340.7714285714288,0.0,43.3,80
2024-04-10,azitromicina,34.0,34.0,0.0,306.7714285714288,0.0,55.5,107
2024-04-11,azitromicina,34.0,34.0,0.0,272.7714285714288,0.0,57.2,111
2024-04-12,azitromicina,32.0,32.0,0.0,240.77142857142883,0.0,41.2,84
2024-04-13,azitromicina,38.0,38.0,0.0,202.77142857142883,0.0,55.3,106
2024-04-14,azitromicina,44.0,44.0,0.0,918.9142857142859,760.1428571428571,50.1,94
2024-04-15,azitromicina,33.0,33.0,0.0,885.9142857142859,0.0,53.9,86
2024-04-16,azitromicina,51.0,51.0,0.0,834.9142857142859,0.0,41.3,88
2024-04-17,azitromicina,48.0,48.0,0.0,786.9142857142859,0.0,44.4,94
2024-04-18,azitromicina,50.0,50.0,0.0,736.9142857142859,0.0,45.9,96
2024-04-19,azitromicina,34.0,34.0,0.0,702.9142857142859,0.0,36.8,72
2024-04-20,azitromicina,49.0,49.0,0.0,653.9142857142859,0.0,54.1,126
2024-04-21,azitromicina,54.0,54.0,0.0,599.9142857142859,0.0,46.9,127
2024-04-22,azitromicina,45.0,45.0,0.0,554.9142857142859,0.0,52.0,115
2024-04-23,azitromicina,33.0,33.0,0.0,521.9142857142859,0.0,44.4,84
2024-04-24,azitromicina,38.0,38.0,0.0,483.91428571428594,0.0,41.0,84
2024-04-25,azitromicina,50.0,50.0,0.0,433.91428571428594,0.0,49.3,80
2024-04-26,azitromicina,50.0,50.0,0.0,383.91428571428594,0.0,52.8,112
2024-04-27,azitromicina,49.0,49.0,0.0,334.91428571428594,0.0,60.3,119
2024-04-28,azitromicina,43.0,43.0,0.0,291.91428571428594,0.0,53.8,112
2024-04-29,azitromicina,33.0,33.0,0.0,258.91428571428594,0.0,63.4,133
2024-04-30,azitromicina,43.0,43.0,0.0,215.91428571428594,0.0,46.8,92
2024-05-01,azitromicina,69.0,69.0,0.0,146.91428571428594,0.0,59.6,116
2024-05-02,azitromicina,45.0,45.0,0.0,101.91428571428594,0.0,44.2,87
2024-05-03,azitromicina,43.0,43.0,0.0,58.91428571428594,0.0,50.2,99
2024-05-04,azitromicina,37.0,37.0,0.0,771.1285714285716,749.2142857142857,51.4,104
2024-05-05,azitromicina,45.0,45.0,0.0,726.1285714285716,0.0,45.6,95
2024-05-06,azitromicina,37.0,37.0,0.0,689.1285714285716,0.0,48.8,96
2024-05-07,azitromicina,37.0,37.0,0.0,652.1285714285716,0.0,55.0,93
2024-05-08,azitromicina,31.0,31.0,0.0,621.1285714285716,0.0,39.7,78
2024-05-09,azitromicina,37.0,37.0,0.0,584.1285714285716,0.0,49.9,99
2024-05-10,azitromicina,39.0,39.0,0.0,545.1285714285716,0.0,48.7,86
2024-05-11,azitromicina,49.0,49.0,0.0,496.1285714285716,0.0,51.0,94
2024-05-12,azitromicina,49.0,49.0,0.0,447.1285714285716,0.0,51.0,107
2024-05-13,azitromicina,40.0,40.0,0.0,407.1285714285716,0.0,39.3,101
2024-05-14,azitromicina,43.0,43.0,0.0,364.1285714285716,0.0,44.3,82
2024-05-15,azitromicina,46.0,46.0,0.0,318.1285714285716,0.0,36.2,90
2024-05-16,azitromicina,50.0,50.0,0.0,268.1285714285716,0.0,45.0,73
2024-05-17,azitromicina,49.0,49.0,0.0,219.1285714285716,0.0,41.5,78
2024-05-18,azitromicina,42.0,42.0,0.0,177.1285714285716,0.0,53.2,102
2024-05-19,azitromicina,44.0,44.0,0.0,133.1285714285716,0.0,42.1,92
2024-05-20,azitromicina,62.0,62.0,0.0,800.9142857142859,729.7857142857143,39.5,92
2024-05-21,azitromicina,54.0,54.0,0.0,746.9142857142859,0.0,38.4,68
2024-05-22,azitromicina,31.0,31.0,0.0,715.9142857142859,0.0,46.3,94
2024-05-23,azitromicina,39.0,39.0,0.0,676.9142857142859,0.0,41.0,84
2024-05-24,azitromicina,46.0,46.0,0.0,630.9142857142859,0.0,33.8,57
2024-05-25,azitromicina,38.0,38.0,0.0,592.9142857142859,0.0,47.0,64
2024-05-26,azitromicina,46.0,46.0,0.0,546.9142857142859,0.0,48.7,91
2024-05-27,azitromicina,49.0,49.0,0.0,497.91428571428594,0.0,45.4,79
2024-05-28,azitromicina,54.0,54.0,0.0,443.91428571428594,0.0,48.4,90
2024-05-29,azitromicina,34.0,34.0,0.0,409.91428571428594,0.0,43.2,68
2024-05-30,azitromicina,32.0,32.0,0.0,377.91428571428594,0.0,43.9,89
2024-05-31,azitromicina,39.0,39.0,0.0,338.91428571428594,0.0,35.1,85
2024-06-01,azitromicina,37.0,37.0,0.0,301.91428571428594,0.0,45.3,93
2024-06-02,azitromicina,62.0,62.0,0.0,239.91428571428594,0.0,49.7,94
2024-06-03,azitromicina,46.0,46.0,0.0,193.91428571428594,0.0,40.1,87
2024-06-04,azitromicina,34.0,34.0,0.0,949.2000000000003,789.2857142857143,42.6,85
2024-06-05,azitromicina,43.0,43.0,0.0,906.2000000000003,0.0,44.0,95
2024-06-06,azitromicina,37.0,37.0,0.0,869.2000000000003,0.0,45.1,73
2024-06-07,azitromicina,39.0,39.0,0.0,830.2000000000003,0.0,35.4,54
2024-06-08,azitromicina,47.0,47.0,0.0,783.2000000000003,0.0,45.5,84
2024-06-09,azitromicina,56.0,56.0,0.0,727.2000000000003,0.0,47.2,89
2024-06-10,azitromicina,35.0,35.0,0.0,692.2000000000003,0.0,41.0,79
2024-06-11,azitromicina,32.0,32.0,0.0,660.2000000000003,0.0,35.3,60
2024-06-12,azitromicina,42.0,42.0,0.0,618.2000000000003,0.0,32.6,68
2024-06-13,azitromicina,53.0,53.0,0.0,565.2000000000003,0.0,25.4,59
2024-06-14,azitromicina,30.0,30.0,0.0,535.2000000000003,0.0,44.2,86
2024-06-15,azitromicina,49.0,49.0,0.0,486.2000000000003,0.0,42.8,80
2024-06-16,azitromicina,44.0,44.0,0.0,442.2000000000003,0.0,43.6,72
2024-06-17,azitromicina,31.0,31.0,0.0,411.2000000000003,0.0,44.0,69
2024-06-18,azitromicina,44.0,44.0,0.0,367.2000000000003,0.0,43.6,68
2024-06-19,azitromicina,49.0,49.0,0.0,318.2000000000003,0.0,34.4,71
2024-06-20,azitromicina,53.0,53.0,0.0,265.2000000000003,0.0,35.6,67
2024-06-21,azitromicina,46.0,46.0,0.0,219.20000000000027,0.0,40.0,70
2024-06-22,azitromicina,33.0,33.0,0.0,186.20000000000027,0.0,59.4,102
2024-06-23,azitromicina,48.0,48.0,0.0,138.20000000000027,0.0,48.9,84
2024-06-24,azitromicina,37.0,37.0,0.0,101.20000000000027,0.0,54.4,104
2024-06-25,azitromicina,46.0,46.0,0.0,55.20000000000027,0.0,50.5,110
2024-06-26,azitromicina,36.0,36.0,0.0,725.9142857142859,706.7142857142857,46.7,105
2024-06-27,azitromicina,36.0,36.0,0.0,689.9142857142859,0.0,51.3,99
2024-06-28,azitromicina,51.0,51.0,0.0,638.9142857142859,0.0,42.0,94
2024-06-29,azitromicina,50.0,50.0,0.0,588.9142857142859,0.0,54.6,120
2024-06-30,azitromicina,47.0,47.0,0.0,541.9142857142859,0.0,55.8,122
2024-07-01,azitromicina,47.0,47.0,0.0,494.91428571428594,0.0,58.8,111
2024-07-02,azitromicina,26.0,26.0,0.0,468.91428571428594,0.0,43.3,89
2024-07-03,azitromicina,38.0,38.0,0.0,430.91428571428594,0.0,33.9,86
2024-07-04,azitromicina,39.0,39.0,0.0,391.91428571428594,0.0,43.2,79
2024-07-05,azitromicina,42.0,42.0,0.0,349.91428571428594,0.0,45.4,99
2024-07-06,azitromicina,57.0,57.0,0.0,292.91428571428594,0.0,52.2,110
2024-07-07,azitromicina,56.0,56.0,0.0,236.91428571428594,0.0,49.6,104
2024-07-08,azitromicina,44.0,44.0,0.0,192.91428571428594,0.0,36.9,70
2024-07-09,azitromicina,29.0,29.0,0.0,163.91428571428594,0.0,43.6,77
2024-07-10,azitromicina,46.0,46.0,0.0,117.91428571428594,0.0,30.8,67
2024-07-11,azitromicina,45.0,45.0,0.0,72.91428571428594,0.0,39.5,80
2024-07-12,azitromicina,39.0,39.0,0.0,33.91428571428594,0.0,45.0,82
2024-07-13,azitromicina,37.0,37.0,0.0,701.2000000000003,704.2857142857143,47.8,105
2024-07-14,azitromicina,50.0,50.0,0.0,651.2000000000003,0.0,51.9,128
2024-07-15,azitromicina,52.0,52.0,0.0,599.2000000000003,0.0,52.6,104
2024-07-16,azitromicina,51.0,51.0,0.0,548.2000000000003,0.0,60.4,121
2024-07-17,azitromicina,56.0,56.0,0.0,492.2000000000003,0.0,47.0,96
2024-07-18,azitromicina,69.0,69.0,0.0,423.2000000000003,0.0,37.2,90
2024-07-19,azitromicina,46.0,46.0,0.0,377.2000000000003,0.0,48.6,92
2024-07-20,azitromicina,62.0,62.0,0.0,315.2000000000003,0.0,48.9,120
2024-07-21,azitromicina,40.0,40.0,0.0,275.2000000000003,0.0,57.8,123
2024-07-22,azitromicina,40.0,40.0,0.0,235.20000000000027,0.0,50.2,115
2024-07-23,azitromicina,31.0,31.0,0.0,204.20000000000027,0.0,41.1,92
2024-07-24,azitromicina,32.0,32.0,0.0,172.20000000000027,0.0,40.5,82
2024-07-25,azitromicina,49.0,49.0,0.0,123.20000000000027,0.0,38.3,73
2024-07-26,azitromicina,35.0,35.0,0.0,88.20000000000027,0.0,36.5,73
2024-07-27,azitromicina,52.0,52.0,0.0,853.4142857142859,817.2142857142857,50.5,99
2024-07-28,azitromicina,33.0,33.0,0.0,820.4142857142859,0.0,47.8,103
2024-07-29,azitromicina,45.0,45.0,0.0,775.4142857142859,0.0,52.1,99
2024-07-30,azitromicina,50.0,50.0,0.0,725.4142857142859,0.0,46.9,92
2024-07-31,azitromicina,46.0,46.0,0.0,679.4142857142859,0.0,41.2,87
2024-08-01,azitromicina,51.0,51.0,0.0,628.4142857142859,0.0,43.0,94
2024-08-02,azitromicina,45.0,45.0,0.0,583.4142857142859,0.0,37.0,86
2024-08-03,azitromicina,52.0,52.0,0.0,531.4142857142859,0.0,45.8,89
2024-08-04,azitromicina,49.0,49.0,0.0,482.41428571428594,0.0,44.3,92
2024-08-05,azitromicina,57.0,57.0,0.0,425.41428571428594,0.0,42.5,110
2024-08-06,azitromicina,41.0,41.0,0.0,384.41428571428594,0.0,38.0,76
2024-08-07,azitromicina,45.0,45.0,0.0,339.41428571428594,0.0,28.5,53
2024-08-08,azitromicina,48.0,48.0,0.0,291.41428571428594,0.0,40.1,58
2024-08-09,azitromicina,44.0,44.0,0.0,247.41428571428594,0.0,33.7,77
2024-08-10,azitromicina,40.0,40.0,0.0,207.41428571428594,0.0,42.1,98
2024-08-11,azitromicina,52.0,52.0,0.0,155.41428571428594,0.0,47.0,83
2024-08-12,azitromicina,43.0,43.0,0.0,112.41428571428594,0.0,43.8,71
2024-08-13,azitromicina,32.0,32.0,0.0,841.7714285714288,761.3571428571429,41.7,89
2024-08-14,azitromicina,51.0,51.0,0.0,790.7714285714288,0.0,36.6,73
2024-08-15,azitromicina,38.0,38.0,0.0,752.7714285714288,0.0,53.4,107
2024-08-16,azitromicina,38.0,38.0,0.0,714.7714285714288,0.0,33.6,84
2024-08-17,azitromicina,50.0,50.0,0.0,664.7714285714288,0.0,42.1,103
2024-08-18,azitromicina,50.0,50.0,0.0,614.7714285714288,0.0,65.6,152
2024-08-19,azitromicina,48.0,48.0,0.0,566.7714285714288,0.0,59.6,114
2024-08-20,azitromicina,47.0,47.0,0.0,519.7714285714288,0.0,48.2,104
2024-08-21,azitromicina,47.0,47.0,0.0,472.7714285714288,0.0,54.2,115
2024-08-22,azitromicina,42.0,42.0,0.0,430.7714285714288,0.0,54.5,104
2024-08-23,azitromicina,44.0,44.0,0.0,386.7714285714288,0.0,53.1,89
2024-08-24,azitromicina,45.0,45.0,0.0,341.7714285714288,0.0,53.9,122
2024-08-25,azitromicina,45.0,45.0,0.0,296.7714285714288,0.0,52.7,112
2024-08-26,azitromicina,35.0,35.0,0.0,261.7714285714288,0.0,60.0,112
2024-08-27,azitromicina,24.0,24.0,0.0,237.77142857142883,0.0,42.4,100
2024-08-28,azitromicina,41.0,41.0,0.0,196.77142857142883,0.0,72.2,156
2024-08-29,azitromicina,28.0,28.0,0.0,924.0571428571432,755.2857142857143,56.0,133
2024-08-30,azitromicina,42.0,42.0,0.0,882.0571428571432,0.0,37.0,66
2024-08-31,azitromicina,45.0,45.0,0.0,837.0571428571432,0.0,41.6,83
2024-09-01,azitromicina,39.0,39.0,0.0,798.0571428571432,0.0,37.0,78
2024-09-02,azitromicina,46.0,46.0,0.0,752.0571428571432,0.0,38.6,83
2024-09-03,azitromicina,41.0,41.0,0.0,711.0571428571432,0.0,44.4,85
2024-09-04,azitromicina,46.0,46.0,0.0,665.0571428571432,0.0,39.9,64
2024-09-05,azitromicina,34.0,34.0,0.0,631.0571428571432,0.0,35.4,64
2024-09-06,azitromicina,36.0,36.0,0.0,595.0571428571432,0.0,38.3,70
2024-09-07,azitromicina,48.0,48.0,0.0,547.0571428571432,0.0,52.2,104
2024-09-08,azitromicina,40.0,40.0,0.0,507.05714285714316,0.0,39.0,84
2024-09-09,azitromicina,56.0,56.0,0.0,451.05714285714316,0.0,45.2,82
2024-09-10,azitromicina,49.0,49.0,0.0,402.05714285714316,0.0,41.0,69
